Average of Maximum temperature (Degree C),Column Labels,,,,,,,,,,,,,
Row Labels,10,11,12,01,02,03,04,05,06,07,08,09,(blank),Grand Total
1971,19.31612903,22.01666667,28.63666667,30.97741935,29.95,27.7516129,22.81666667,18.9,16.7862069,15.97741935,15,16.42333333,,22.00495868
1972,22.22,28.39,33.26666667,32.79032258,34.09310345,28.92903226,25.34482759,22.29677419,17.05666667,15.01,15.63870968,19.19333333,,24.49475138
1973,21.55483871,26.05172414,29.92903226,31.48666667,31.2,28.61290323,23.91,18.67666667,14.47,15.7516129,15.64193548,17.50689655,,22.82805556
1974,21.17419355,25.60666667,30.82258065,34.23548387,30.61428571,28.56774194,21.66,18.3483871,16.86666667,15,16.37419355,19.56333333,,23.20082192
1975,20.8516129,26.25666667,31.49032258,31.2516129,33.47142857,27.08064516,21.81333333,19.59677419,16.79666667,16.10322581,16.16774194,18.33666667,,23.21123288
1976,23.02666667,24.14666667,30.84193548,30.57419355,32.07586207,29.69354839,25.20344828,21.22258065,17.54666667,17.47741935,16.81612903,19.99333333,,24.03269231
1977,22.02903226,26.07333333,33.63870968,32.89666667,34.70740741,28.36451613,26.1,19.01290323,17.53,17.37419355,16.87741935,18.60666667,,24.32369146
1978,22.89032258,27.17,29.47741935,33.53,32.175,31.13870968,26.97666667,19.40645161,15.62333333,14.82580645,17.90645161,18.12333333,,24.03461538
1979,23.07419355,26.17333333,31.56451613,32.37741935,30.85,28.98387097,23.42,19.49333333,16.78333333,16.09032258,15.70645161,17.89,,23.51181319
1980,20.30322581,26.53666667,29.59032258,34.10322581,30.52857143,31.29333333,22.42666667,20.36129032,15.57,15.86,17.12903226,18.88,,23.52038567
1981,23.66129032,22.71666667,28.25806452,32.08387097,28.53076923,29.02903226,25.37931034,20.232,13.8,14.95483871,15.30645161,19.82666667,,22.82309859
1982,22.66451613,28.75333333,30.60967742,29.61612903,31.65,26.82903226,23.80666667,18.90322581,15.49333333,14.92258065,17.27333333,18.53666667,,23.21978022
1983,23.48064516,24.2,28.93548387,33.18064516,29.20714286,29.29032258,23.66,20.59354839,17.17666667,15.42258065,16.95806452,19.43448276,,23.4510989
1984,21.80967742,24.58333333,26.9,31.98064516,31.54827586,26.13225806,24.11,17.78064516,16.70333333,14.13870968,14.97096774,17.10333333,,22.28142077
1985,21.43870968,26.89333333,27.13870968,31.55806452,35.08928571,30.29032258,22.68333333,20.03225806,17.6,15.5,15.50322581,18.97666667,,23.4860274
